 # Energia   DOS_Total   Transmitancia
   -3.6337500000E+00    4.3065728795E-04    0.0000000000E+00
   -3.6315000000E+00    4.3156215961E-04    0.0000000000E+00
   -3.6292500000E+00    4.3247016467E-04    0.0000000000E+00
   -3.6270000000E+00    4.3338131844E-04    0.0000000000E+00
   -3.6247500000E+00    4.3429563632E-04    0.0000000000E+00
   -3.6225000000E+00    4.3521313382E-04    0.0000000000E+00
   -3.6202500000E+00    4.3613382653E-04    0.0000000000E+00
   -3.6180000000E+00    4.3705773016E-04    0.0000000000E+00
   -3.6157500000E+00    4.3798486049E-04    0.0000000000E+00
   -3.6135000000E+00    4.3891523344E-04    0.0000000000E+00
   -3.6112500000E+00    4.3984886499E-04    0.0000000000E+00
   -3.6090000000E+00    4.4078577126E-04    0.0000000000E+00
   -3.6067500000E+00    4.4172596844E-04    0.0000000000E+00
   -3.6045000000E+00    4.4266947285E-04    0.0000000000E+00
   -3.6022500000E+00    4.4361630089E-04    0.0000000000E+00
   -3.6000000000E+00    4.4456646909E-04    0.0000000000E+00
   -3.5977500000E+00    4.4551999408E-04    0.0000000000E+00
   -3.5955000000E+00    4.4647689257E-04    0.0000000000E+00
   -3.5932500000E+00    4.4743718143E-04    0.0000000000E+00
   -3.5910000000E+00    4.4840087758E-04    0.0000000000E+00
   -3.5887500000E+00    4.4936799809E-04    0.0000000000E+00
   -3.5865000000E+00    4.5033856014E-04    0.0000000000E+00
   -3.5842500000E+00    4.5131258099E-04    0.0000000000E+00
   -3.5820000000E+00    4.5229007805E-04    0.0000000000E+00
   -3.5797500000E+00    4.5327106881E-04    0.0000000000E+00
   -3.5775000000E+00    4.5425557090E-04    0.0000000000E+00
   -3.5752500000E+00    4.5524360205E-04    0.0000000000E+00
   -3.5730000000E+00    4.5623518011E-04    0.0000000000E+00
   -3.5707500000E+00    4.5723032305E-04    0.0000000000E+00
   -3.5685000000E+00    4.5822904896E-04    0.0000000000E+00
   -3.5662500000E+00    4.5923137603E-04    0.0000000000E+00
   -3.5640000000E+00    4.6023732259E-04    0.0000000000E+00
   -3.5617500000E+00    4.6124690708E-04    0.0000000000E+00
   -3.5595000000E+00    4.6226014808E-04    0.0000000000E+00
   -3.5572500000E+00    4.6327706426E-04    0.0000000000E+00
   -3.5550000000E+00    4.6429767444E-04    0.0000000000E+00
   -3.5527500000E+00    4.6532199756E-04    0.0000000000E+00
   -3.5505000000E+00    4.6635005267E-04    0.0000000000E+00
   -3.5482500000E+00    4.6738185897E-04    0.0000000000E+00
   -3.5460000000E+00    4.6841743577E-04    0.0000000000E+00
   -3.5437500000E+00    4.6945680252E-04    0.0000000000E+00
   -3.5415000000E+00    4.7049997878E-04    0.0000000000E+00
   -3.5392500000E+00    4.7154698427E-04    0.0000000000E+00
   -3.5370000000E+00    4.7259783882E-04    0.0000000000E+00
   -3.5347500000E+00    4.7365256240E-04    0.0000000000E+00
   -3.5325000000E+00    4.7471117512E-04    0.0000000000E+00
   -3.5302500000E+00    4.7577369721E-04    0.0000000000E+00
   -3.5280000000E+00    4.7684014905E-04    0.0000000000E+00
   -3.5257500000E+00    4.7791055116E-04    0.0000000000E+00
